Entity,Code,Year,Oil,Gas,Coal,Hydropower,Solar,Wind,Nuclear,Other renewables
Asia,,2006,17868.775,7987.729,23737.959,884.37445,2.1887698,16.057991,570.558,57.16986
Asia,,2007,18382,8628.25,25788.29,928.3072,2.624455,21.330153,547.31805,63.603626
Asia,,2008,18597.172,9204.166,26510.963,1053.3516,3.1835155,32.621525,531.3622,71.60105
Asia,,2009,18687.225,9460.219,27420.24,1023.2992,4.120747,50.676094,555.89655,79.450554
Asia,,2010,19837.582,10398.478,28709.678,1178.6075,5.8577056,77.96545,585.4354,88.70948
Asia,,2011,20370.314,11160.83,30827.152,1193.2864,10.410626,110.11338,485.7869,94.82006
Asia,,2012,21265.395,11782.745,31528.883,1350.7816,15.641,144.08293,346.67642,102.13247
Asia,,2013,21675.94,12040.942,32159.578,1458.9414,29.293423,184.99382,350.71307,112.97181
Asia,,2014,22036.23,12562.042,32643.232,1592.8436,59.402878,211.08124,377.90308,132.82545
Asia,,2015,22830.945,13010.474,32278.797,1658.5212,92.07264,240.88101,426.03177,147.11299
Asia,,2016,23681.215,13352.568,31888.12,1723.443,138.89127,312.25186,476.55585,154.4743
Asia,,2017,24337.588,14003.046,32642.383,1767.018,218.41371,391.3327,503.15433,176.13773
Asia,,2018,24807.426,14590.59,33640.49,1808.4171,311.08823,466.6367,562.5505,216.48152
Asia,,2019,25046.203,14958.739,34436.355,1934.6686,393.50015,514.8816,655.52325,242.07697
Asia,,2020,23627.764,15378.92,34406.69,1984.177,473.256,578.7688,665.6998,273.03635
Asia,,2021,24458.723,16204.585,36078.613,1948.7839,588.7487,788.45605,730.2216,318.52823
Asia,,2022,25288.162,16119.678,36714.11,2003.7579,742.9532,909.9868,767.3246,350.85083
Asia,,2023,26503.283,16356.07,38051.11,1894.2603,951.1602,1053.6582,824.8387,375.2589
Asia,,2024,26750.393,16982.66,38880.117,2071.0679,1254.5525,1174.267,864.98914,395.6394
Asia Pacific (EI),,1965,1948.4355,56.231964,2780.7314,156.08955,0,0,0.025,1.644
Asia Pacific (EI),,1966,2277.601,62.389256,2931.5122,162.31183,0,0,0.584,1.643
Asia Pacific (EI),,1967,2602.3276,71.39151,2854.2988,152.86674,0,0,0.629,1.424
Asia Pacific (EI),,1968,2945.1353,77.81804,2896.733,168.24911,0,0,1.044,1.577
Asia Pacific (EI),,1969,3489.0818,102.600426,3250.1877,174.1638,0,0,1.8067816,1.608
Asia Pacific (EI),,1970,4104.7144,142.32474,3631.1384,180.71,0,0,5.8891425,1.776704
Asia Pacific (EI),,1971,4492.684,170.55856,3887.9395,199.45708,0,0,9.030881,1.754611
Asia Pacific (EI),,1972,4929.4224,196.7801,4036.5913,205.11601,0,0,10.606947,1.785591
Asia Pacific (EI),,1973,5546.783,243.52914,4134.1763,194.01163,0,0,12.040443,1.834998
Asia Pacific (EI),,1974,5453.4517,305.92618,4234.7363,217.9046,0,0,22.028025,2.8156047
Asia Pacific (EI),,1975,5563.9253,349.8788,4557.451,232.44424,0,0,27.878286,2.9736698
Asia Pacific (EI),,1976,5937.7886,405.07993,4665.681,233.25337,0,0,37.25213,2.9064
Asia Pacific (EI),,1977,6180.5054,498.98422,4975.578,227.03831,0,0,34.00823,2.941779
Asia Pacific (EI),,1978,6473.2114,598.111,5219.2954,237.0464,0,0,66.738045,3.2368069
Asia Pacific (EI),,1979,6544.696,683.5137,5472.163,256.98187,0,0,82.273636,4.032256
Asia Pacific (EI),,1980,6132.3696,734.6105,5784.0054,273.4472,0,0,96.79505,5.492769
Asia Pacific (EI),,1981,5949.7583,744.4579,5975.036,289.72968,0,0,104.019165,7.3913007
Asia Pacific (EI),,1982,5822.574,774.5374,6185.461,282.66718,0,0,121.65146,16.27123
Asia Pacific (EI),,1983,5947.04,855.2932,6548.081,299.34137,0,0,145.50966,18.387142
Asia Pacific (EI),,1984,5978.6846,1000.5268,7115.33,299.4067,0,0,175.0158,20.061474
Asia Pacific (EI),,1985,5998.865,1087.1436,7676.9263,320.0436,0,0,209.94678,21.117823
Asia Pacific (EI),,1986,6192.077,1186.6627,7972.3315,328.1671,0,0,226.16808,22.013226
Asia Pacific (EI),,1987,6495.1187,1259.7145,8546.454,326.8953,0,0,266.6734,22.335085
Asia Pacific (EI),,1988,7015.7373,1343.3666,9157.78,361.78326,0,0,250.91998,24.15304
Asia Pacific (EI),,1989,7411.17,1427.1718,9570.253,388.04254,0,0,265.5965,26.445786
Asia Pacific (EI),,1990,7788.351,1516.6709,9790.333,399.28433,0.004,0.032323234,287.13852,22.520748
Asia Pacific (EI),,1991,8179.211,1664.5177,10199.569,410.53708,0.00945,0.12200091,306.12796,23.003275
Asia Pacific (EI),,1992,8733.086,1777.8475,10548.409,401.5394,0.0276,0.22047403,314.366,23.161722
Asia Pacific (EI),,1993,9125.602,1862.8564,11106.152,440.30167,0.0431,0.31183666,348.42978,23.106512
Asia Pacific (EI),,1994,9634.299,2028.1571,11664.64,443.17203,0.0534,0.58358806,372.05853,26.589262
Asia Pacific (EI),,1995,10246.429,2124.306,11937.516,483.29416,0.0706601,1.1216013,410.20166,31.123774
Asia Pacific (EI),,1996,10777.198,2319.488,12460.878,473.24393,0.09816061,0.9912051,431.2795,31.663656
Asia Pacific (EI),,1997,11307.56,2506.7385,12509.154,475.94223,0.14701545,1.21395,459.45264,35.291695
Asia Pacific (EI),,1998,11075.611,2563.8525,12499.0625,506.51654,0.20291886,1.4895501,478.39322,37.770878
Asia Pacific (EI),,1999,11544.042,2768.8027,12880.176,500.08252,0.2862666,2.0532491,486.06216,41.467632
Asia Pacific (EI),,2000,11940.552,2983.047,13367.487,521.60126,0.42704943,2.563947,500.03928,45.03808
Asia Pacific (EI),,2001,12025.795,3165.5244,13978.579,570.3791,0.6066514,3.5174093,506.60394,45.61932
Asia Pacific (EI),,2002,12307.096,3308.5583,15048.661,578.78424,0.8270064,4.0670133,519.2897,47.355556
Asia Pacific (EI),,2003,12831.1045,3587.9856,17191.176,594.22736,1.1142256,5.3408756,462.02942,49.66291
Asia Pacific (EI),,2004,13619.323,3801.4817,19342.895,699.0907,1.461392,9.186693,530.21045,53.459846
Asia Pacific (EI),,2005,13767.721,4080.2969,21975.717,727.92053,1.8492225,12.019194,553.1421,60.680496
Asia Pacific (EI),,2006,14063.489,4393.0103,23651.621,801.7032,2.2861698,18.569807,567.9177,65.020065
Asia Pacific (EI),,2007,14517.26,4731.4355,25619.13,852.1108,2.7415109,24.603132,544.76465,71.872055
Asia Pacific (EI),,2008,14471.823,5034.736,26339.05,997.7059,3.322662,36.079933,528.9006,79.86945
Asia Pacific (EI),,2009,14564.909,5154.127,27247.479,968.00934,4.3803086,54.848034,553.4029,87.08184
Asia Pacific (EI),,2010,15519.625,5752.4937,28443.184,1097.5852,6.7387905,81.48429,582.94543,96.67843
Asia Pacific (EI),,2011,15912.909,6204.157,30479.447,1117.724,12.229151,113.551254,483.1318,103.18171
Asia Pacific (EI),,2012,16598.861,6662.8794,31073.043,1261.9316,17.620531,147.72421,342.91373,110.811584
Asia Pacific (EI),,2013,16842.258,6856.9644,31742.258,1369.9811,32.450928,188.47281,344.09802,121.42429
Asia Pacific (EI),,2014,17074.67,7065.324,32169.959,1523.4286,63.033253,214.27348,371.36877,140.97446
Asia Pacific (EI),,2015,17841.248,7177.5005,31960.29,1565.9032,96.215004,243.00316,419.74872,154.7685
Asia Pacific (EI),,2016,18507.184,7328.8096,31479.326,1628.4912,142.35004,311.2271,467.70105,160.22078
Asia Pacific (EI),,2017,19102.371,7795.268,32167.65,1672.0555,220.50873,387.54724,493.5771,180.03268
Asia Pacific (EI),,2018,19590.314,8295.409,33113.81,1725.8898,309.56635,463.0181,553.589,218.47852
Asia Pacific (EI),,2019,19936.926,8573.402,33899.98,1791.1537,391.15356,512.3253,646.9148,241.64255
Asia Pacific (EI),,2020,18820.85,8720.447,33882.41,1865.8977,469.7681,574.99475,654.9864,270.53937
Asia Pacific (EI),,2021,19316.277,9337.3545,35520.523,1864.5795,584.9851,781.6103,714.1384,313.37137
Asia Pacific (EI),,2022,19837.762,9152.86,36116.63,1911.5757,736.6219,901.40515,737.8076,343.5913
Asia Pacific (EI),,2023,20926.727,9279.659,37427.117,1794.1885,932.9683,1045.5613,781.0537,366.68423
Asia Pacific (EI),,2024,21070.15,9726.523,38229.9,1952.5988,1220.3041,1163.3835,814.1887,387.44168
Australia,AUS,1965,200.01936,0.029475,202.02777,7.689756,0,0,0,0.296
Australia,AUS,1966,214.04755,0.039300002,209.38889,7.3450427,0,0,0,0.284
Australia,AUS,1967,234.38777,0.039300002,215.25,7.6057873,0,0,0,0.29
Australia,AUS,1968,255.28499,0.30457503,221.69444,7.9505005,0,0,0,0.282
Australia,AUS,1969,262.44812,4.1265,229.27777,8.684121,0,0,0,0.281
Australia,AUS,1970,290.1954,17.303974,231.69444,10.170687,0,0,0,0.261
Australia,AUS,1971,305.54456,25.82668,232.56944,11.507442,0,0,0,0.263
Australia,AUS,1972,311.03336,37.074265,242.93056,11.553314,0,0,0,0.28
Australia,AUS,1973,331.89297,47.068798,252.9861,12.285839,0,0,0,0.338
Australia,AUS,1974,351.73517,53.70199,264.06943,13.87392,0,0,0,0.429
Australia,AUS,1975,348.1045,57.669968,272.54166,14.887801,0,0,0,0.489
Australia,AUS,1976,355.82147,68.07722,281.79166,14.153859,0,0,0,0.484
Australia,AUS,1977,372.60077,77.76844,294.18054,13.54395,0,0,0,0.429
Australia,AUS,1978,380.9467,83.72538,301.8611,14.675349,0,0,0,0.405
Australia,AUS,1979,385.9148,96.37518,315.54166,14.246056,0,0,0,0.418
Australia,AUS,1980,367.7676,110.665886,324.7639,13.466598,0,0,0,0.385
Australia,AUS,1981,362.41833,119.94439,333.13892,13.8663435,0,0,0,0.404
Australia,AUS,1982,356.84918,116.980835,336.68054,12.770334,0,0,0,0.516
Australia,AUS,1983,340.71588,127.07482,336.55554,12.123648,0,0,0,0.431
Australia,AUS,1984,349.9143,125.31727,355.90277,13.125949,0,0,0,0.441
Australia,AUS,1985,351.52405,133.95262,368.1389,13.940511,0,0,0,0.456
Australia,AUS,1986,345.65332,146.32928,377.4861,14.025799,0,0,0,0.46
Australia,AUS,1987,353.0262,149.39459,393.3611,13.613796,0,0,0,0.47
Australia,AUS,1988,369.83667,152.99341,413.7639,14.334444,0,0,0,0.731
Australia,AUS,1989,384.1453,166.87564,433.95834,14.253669,0,0,0,0.81
Australia,AUS,1990,392.90448,167.75948,444.34723,14.7595,0,0,0,0.7595
Australia,AUS,1991,381.25476,160.82101,453.2639,15.6535,0.00545,0,0,0.7195
Australia,AUS,1992,388.77893,166.36958,455.95834,15.9415,0.0121,0,0,0.67
Australia,AUS,1993,402.41638,172.49344,458.8889,16.387,0.0146,0.002,0,0.67
Australia,AUS,1994,415.6745,191.56656,468.2639,16.15,0.0174,0.0055,0,0.6965
Australia,AUS,1995,427.7775,193.4157,484.1667,15.631,0.02115,0.007,0,0.8255
Australia,AUS,1996,439.01538,194.82664,503.95834,15.9685,0.0256,0.007,0,0.9465
Australia,AUS,1997,446.05786,191.30505,529.4583,15.9525,0.03065,0.0075,0,0.997
Australia,AUS,1998,445.97025,196.9532,553.0833,15.798,0.0356,0.018,0,1.081
Australia,AUS,1999,456.154,201.74052,587.44305,16.2815,0.0406,0.043,0,1.1335
Australia,AUS,2000,455.9816,205.5508,591.6619,16.4665,0.04675,0.134,0,0.8895
Australia,AUS,2001,457.08533,221.69319,585.69135,16.1235,0.05415,0.287,0,0.7975
Australia,AUS,2002,461.9748,228.14816,598.87213,16.095,0.0583,0.53355,0,1.2668
Australia,AUS,2003,460.25992,229.9429,616.0213,16.21055,0.0632,0.70405,0,1.6918
Australia,AUS,2004,471.29572,234.53601,641.92114,15.68665,0.07295,0.795,0,2.81525
Australia,AUS,2005,478.7019,232.58983,638.2223,15.4657,0.08405,1.29905,0,3.871
Australia,AUS,2006,493.64178,259.43063,655.49884,14.9451,0.0975,2.1621,0,3.9325
Australia,AUS,2007,506.2703,290.19815,649.8025,13.04895,0.11375,2.8521,0,4.275
Australia,AUS,2008,512.7159,285.34958,677.29144,11.81515,0.1392,3.45845,0,3.6961
Australia,AUS,2009,504.14078,291.36435,654.86127,12.64205,0.29024202,4.43775,0,2.7868
Australia,AUS,2010,519.3061,317.06427,607.3943,13.746,0.97764826,4.985,0,2.44155
Australia,AUS,2011,547.0603,330.81964,592.0622,19.572,2.0445466,6.432,0,2.57395
Australia,AUS,2012,561.41907,332.8485,554.4683,17.036,2.412,7.725,0,3.09785
Australia,AUS,2013,578.03705,350.00482,526.2419,19.089,3.8474,9.259,0,3.33165
Australia,AUS,2014,575.4282,375.6775,521.8884,14.484,4.952,9.777,0,3.546362
Australia,AUS,2015,570.77856,389.9496,540.4112,14.086569,6.195524,11.833002,0,3.678062
Australia,AUS,2016,572.20135,379.52664,540.0623,17.629421,7.4397755,13.039705,0,3.627513
Australia,AUS,2017,599.9491,372.84406,521.526,13.499718,8.917557,13.210791,0,3.561684
Australia,AUS,2018,610.59534,371.9078,508.89655,17.311361,12.332082,16.261955,0,3.588149
Australia,AUS,2019,604.19867,440.5704,486.4205,14.020806,18.296576,19.471687,0,3.4677262
Australia,AUS,2020,522.1727,423.1734,468.10437,14.420956,23.844542,22.606892,0,3.4104242
Australia,AUS,2021,535.7199,395.7571,452.47617,15.942685,31.193808,26.795876,0,3.344045
Australia,AUS,2022,569.00037,432.2686,428.35617,16.660759,37.544098,30.0503,0,3.186586
Australia,AUS,2023,602.69604,386.2701,418.34076,15.079177,44.994347,31.867912,0,3.125683
Australia,AUS,2024,620.48303,369.92377,422.99002,12.849578,50.21239,32.738106,0,2.986051
Austria,AUT,1965,65.29748,17.528648,59.114902,16.083,0,0,0,0
Austria,AUT,1966,71.788864,18.821033,56.467594,17.331,0,0,0,0
Austria,AUT,1967,76.54811,18.031685,53.4509,17.698,0,0,0,0
Austria,AUT,1968,88.466064,19.22897,52.77368,18.185,0,0,0,0
Austria,AUT,1969,97.226,23.329157,51.9364,16.718,0,0,0,0
Austria,AUT,1970,107.04365,28.298002,55.854168,21.2897,0,0,0,0
Austria,AUT,1971,119.607025,32.50665,51.233612,16.8201,0,0,0,0
Austria,AUT,1972,129.12288,35.129753,46.45389,17.2876,0,0,0,0
Austria,AUT,1973,139.92781,38.6112,46.16972,19.2092,0,0,0,0
Austria,AUT,1974,125.22768,41.851967,48.72278,22.7122,0,0,0,0
Austria,AUT,1975,126.55926,41.80162,42.340557,23.7952,0,0,0,0
Austria,AUT,1976,137.41133,47.61011,45.059998,20.5656,0,0,0,0
Austria,AUT,1977,131.58655,48.520336,37.800278,24.9208,0,0,0,0
Austria,AUT,1978,141.56969,50.46824,38.40222,24.9408,0,0,0,0
Austria,AUT,1979,147.40877,50.040367,41.68611,28.0968,0,0,0,0
Austria,AUT,1980,143.88745,48.07398,42.83472,29.1099,0,0,0,0
Austria,AUT,1981,130.63089,45.824097,43.85,30.8473,0,0,0,0
Austria,AUT,1982,123.90079,44.355263,41.705555,30.8963,0,0,0,0
Austria,AUT,1983,120.07978,45.257057,44.655834,30.6063,0,0,0,0
Austria,AUT,1984,116.79846,50.389893,50.88639,26.849564,0,0,0,0
Austria,AUT,1985,116.98592,53.991604,50.815,30.775146,0,0,0,0.943327
Austria,AUT,1986,123.2183,52.42127,45.3025,30.903927,0,0,0,1.287501
Austria,AUT,1987,126.86035,54.68578,44.93944,35.387993,0,0,0,0.905816
Austria,AUT,1988,125.97797,52.38503,43.033054,35.30409,0,0,0,1.04696
Austria,AUT,1989,124.222206,56.25982,43.227222,35.08243,0,0,0,1.10445
Austria,AUT,1990,127.430046,61.934906,47.640278,31.509,0,0,0,1.142485
Austria,AUT,1991,136.87337,65.66419,49.971664,31.4434,0,0,0,1.225832
Austria,AUT,1992,134.13881,64.48223,38.881744,34.8484,0,0,0,1.329164
Austria,AUT,1993,136.78593,67.812454,34.959057,36.705555,0.001,0,0,1.361111
Austria,AUT,1994,134.74817,69.75149,35.454445,35.7075,0.001,0,0,1.210555
Austria,AUT,1995,135.62375,76.15716,40.338642,37.067223,0.001,0.001,0,1.857221
Austria,AUT,1996,147.85747,81.060875,40.50991,34.21611,0.001,0.005,0,1.589444
Austria,AUT,1997,147.18379,78.12572,42.967976,36.105278,0.002,0.02,0,1.711389
Austria,AUT,1998,155.29774,80.20729,37.829166,37.163334,0.002,0.045,0,1.842777
Austria,AUT,1999,147.58986,81.92763,37.68498,40.69912,0.002,0.051,0,1.5969118
Austria,AUT,2000,145.70236,78.205154,42.470078,41.83565,0.003,0.067,0,1.5282793
Austria,AUT,2001,155.1389,82.881966,43.878994,40.455482,0.005,0.172,0,1.667812
Austria,AUT,2002,157.87592,81.48537,44.579712,40.227,0.009,0.203,0,1.520444
Austria,AUT,2003,167.63007,89.629715,47.54769,33.214993,0.015,0.366,0,1.711921
Austria,AUT,2004,170.16396,90.49233,46.576305,36.762283,0.018,0.924,0,2.05973
Austria,AUT,2005,170.74123,95.27706,46.730534,37.09514,0.021018375,1.3312768,0,2.4401429
Austria,AUT,2006,169.86945,89.532005,46.67483,35.656086,0.022386875,1.752793,0,3.2547655
Austria,AUT,2007,163.24309,84.708954,45.044926,37.05445,0.024238374,2.037185,0,4.0791254
Austria,AUT,2008,158.70348,90.68555,44.52499,38.32949,0.03011991,2.0112574,0,4.177986
Austria,AUT,2009,149.56474,88.31914,33.460773,40.896305,0.04891428,1.9540402,0,4.2947526
Austria,AUT,2010,154.07774,96.12812,39.34366,38.36342,0.08881314,2.0639138,0,4.500126
Austria,AUT,2011,145.06886,90.41807,40.411076,34.23717,0.17406996,1.9362364,0,4.572212
Austria,AUT,2012,142.3423,86.24142,37.621,43.8477,0.33748305,2.462029,0,4.691266
Austria,AUT,2013,145.6488,82.00461,38.13149,42.01672,0.625974,3.1532316,0,4.7102733
Austria,AUT,2014,141.40121,75.10976,35.021385,41.007236,0.785246,3.845768,0,4.5615125
Austria,AUT,2015,142.84538,79.68095,37.999046,37.156864,0.937098,4.840343,0,4.66263
Austria,AUT,2016,146.15495,83.4219,35.44773,39.971336,1.096016,5.2348385,0,4.7955213
Austria,AUT,2017,146.42876,90.69854,36.564552,38.29375,1.268971,6.5715113,0,4.933439
Austria,AUT,2018,148.91289,86.869194,32.28496,37.63791,1.455132,6.0304294,0,4.9433427
Austria,AUT,2019,153.20105,89.00441,33.944683,40.82597,1.702093,7.4500766,0,4.6682663
Austria,AUT,2020,133.02937,85.272484,29.031855,41.99803,2.042934,6.7915306,0,4.6011376
Austria,AUT,2021,140.2148,90.1544,30.161827,38.88971,2.773905,6.740042,0,4.479689
Austria,AUT,2022,135.03087,79.12825,28.861195,34.62511,3.782507,7.24165,0,4.756716
Austria,AUT,2023,134.10497,68.81278,27.944517,40.672634,6.394811,8.036705,0,4.558207
Austria,AUT,2024,131.87657,68.21874,27.964993,44.79416,9.4231615,9.209467,0,4.646196
Azerbaijan,AZE,1985,97.18555,132.81377,1.06996,1.3125618,0,0,0,0
Azerbaijan,AZE,1986,101.817375,147.56868,1.06996,0.8043308,0,0,0,0
Azerbaijan,AZE,1987,95.82691,145.74751,1.06996,0.8043308,0,0,0,0
Azerbaijan,AZE,1988,98.14325,143.92635,1.06996,0.6982652,0,0,0,0
Azerbaijan,AZE,1989,95.70122,151.21591,1.06996,0.6982652,0,0,0,0
Azerbaijan,AZE,1990,100.39483,154.21864,1.03507,1.658,0,0,0,0
Azerbaijan,AZE,1991,96.80113,147.56868,0.77921,1.7593,0,0,0,0
Azerbaijan,AZE,1992,94.319466,114.76805,0.13956,1.7473,0,0,0,0
Azerbaijan,AZE,1993,94.05541,84.716255,0.03489,2.426,0,0,0,0
Azerbaijan,AZE,1994,86.15903,79.24786,0.04652,1.83,0,0,0,0
Azerbaijan,AZE,1995,77.6772,78.33483,0.03489,1.556,0,0,0,0
Azerbaijan,AZE,1996,69.77202,57.388905,0.03489,1.537,0,0,0,0
Azerbaijan,AZE,1997,66.40268,54.654705,0.03489,1.712,0,0,0,0
Azerbaijan,AZE,1998,69.87349,51.002594,0,1.951,0,0,0,0
Azerbaijan,AZE,1999,67.24548,54.654705,0,1.506,0,0,0,0
Azerbaijan,AZE,2000,74.69057,52.828648,0,1.534,0,0,0,0
Azerbaijan,AZE,2001,47.59412,75.776405,0.03489,1.301,0,0,0,0
Azerbaijan,AZE,2002,43.6981,75.99123,0.02326,2.02,0,0,0,0
Azerbaijan,AZE,2003,50.912304,77.924706,0.03489,2.47,0,0,0,0
Azerbaijan,AZE,2004,54.5731,91.375175,0.0106996,2.755,0,0,0,0
Azerbaijan,AZE,2005,63.79851,94.38427,0.037448604,3.0094,0,0,0,0
Azerbaijan,AZE,2006,57.11258,99.77681,0.037448604,2.518,0,0,0,0
Azerbaijan,AZE,2007,56.47857,87.84967,0.05838889,2.364,0,0,0,0
Azerbaijan,AZE,2008,44.338394,100.50773,0.045333333,2.232,0,0,0,0
Azerbaijan,AZE,2009,37.846764,85.81977,0.049194444,2.3084,0,0.0021,0,0
Azerbaijan,AZE,2010,37.243855,81.58022,0.048416667,3.4463,0,0.0005,0,0
Azerbaijan,AZE,2011,48.970104,89.345276,0.04225,2.6758,0,0,0,0
Azerbaijan,AZE,2012,51.289177,93.76557,0.043027777,1.821,0,0,0,0
Azerbaijan,AZE,2013,55.715004,94.18168,0.03841667,1.4891,0.0008,0.0008,0,0.067
Azerbaijan,AZE,2014,54.860176,98.54446,0.023833333,1.2997,0.0029,0.0023,0,0.087
Azerbaijan,AZE,2015,55.601353,111.46553,0.034583334,1.6375,0.0046,0.0046,0,0.0909
Azerbaijan,AZE,2016,55.19285,109.30647,0.013833334,1.9593,0.0353,0.0228,0,0.08725
Azerbaijan,AZE,2017,55.699093,106.166046,0.011527778,1.7464,0.0372,0.0221,0,0.08515
Azerbaijan,AZE,2018,62.74092,108.15813,0.008444444,1.768,0.03926,0.0827,0,0.0811
Azerbaijan,AZE,2019,63.158752,117.89236,0.0076944446,1.5648,0.0442,0.1054,0,0.09795
Azerbaijan,AZE,2020,57.7512,123.66788,0.0046111112,1.0695,0.047,0.0961,0,0.1003
Azerbaijan,AZE,2021,65.33925,128.1744,0.0015555555,1.2773,0.0552,0.0914,0,0.0966
Azerbaijan,AZE,2022,69.2595,136.16217,0.00077777775,1.5957,0.0609,0.0833,0,0.10265
Azerbaijan,AZE,2023,72.10228,140.03986,0.00077777775,1.7634,0.0807,0.0554,0,0.1115
Azerbaijan,AZE,2024,70.99441,127.69008,0.0007799087,2.91346,0.5497,0.0509,0,0.11625
Bahrain,BHR,1965,,,,,,,0,
Bahrain,BHR,1966,,,,,,,0,
Bahrain,BHR,1967,,,,,,,0,
Bahrain,BHR,1968,,,,,,,0,
Bahrain,BHR,1969,,,,,,,0,
Bahrain,BHR,1970,,,,,,,0,
Bahrain,BHR,1971,,,,,,,0,
Bahrain,BHR,1972,,,,,,,0,
Bahrain,BHR,1973,,,,,,,0,
Bahrain,BHR,1974,,,,,,,0,
Bahrain,BHR,1975,,,,,,,0,
Bahrain,BHR,1976,,,,,,,0,
Bahrain,BHR,1977,,,,,,,0,
Bahrain,BHR,1978,,,,,,,0,
Bahrain,BHR,1979,,,,,,,0,
Bahrain,BHR,1980,,,,,,,0,
Bahrain,BHR,1981,,,,,,,0,
Bahrain,BHR,1982,,,,,,,0,
Bahrain,BHR,1983,,,,,,,0,
Bahrain,BHR,1984,,,,,,,0,
Bahrain,BHR,1985,,,,,,,0,
Bahrain,BHR,1986,,,,,,,0,
Bahrain,BHR,1987,,,,,,,0,
Bahrain,BHR,1988,,,,,,,0,
Bahrain,BHR,1989,,,,,,,0,
Bahrain,BHR,1990,,,,,,,0,
Bahrain,BHR,1991,,,,,,,0,
Bahrain,BHR,1992,,,,,,,0,
Bahrain,BHR,1993,,,,,,,0,
Bahrain,BHR,1994,,,,,,,0,
Bahrain,BHR,1995,,,,,,,0,
Bahrain,BHR,1996,,,,,,,0,
Bahrain,BHR,1997,,,,,,,0,
Bahrain,BHR,1998,,,,,,,0,
Bahrain,BHR,1999,,,,,,,0,
Bahrain,BHR,2000,,,,,,,0,
Bahrain,BHR,2001,,,,,,,0,
Bahrain,BHR,2002,,,,,,,0,
Bahrain,BHR,2003,,,,,,,0,
Bahrain,BHR,2004,,,,,,,0,
Bahrain,BHR,2005,,,,,,,0,
Bahrain,BHR,2006,,,,,,,0,
Bahrain,BHR,2007,,,,,,,0,
Bahrain,BHR,2008,,,,,,,0,
Bahrain,BHR,2009,,,,,,,0,
Bahrain,BHR,2010,,,,,,,0,
Bahrain,BHR,2011,,,,,,,0,
Bahrain,BHR,2012,,,,,,,0,
Bahrain,BHR,2013,,,,,,,0,
Bahrain,BHR,2014,,,,,,,0,
Bahrain,BHR,2015,,,,,,,0,
Bahrain,BHR,2016,,,,,,,0,
Bahrain,BHR,2017,,,,,,,0,
Bahrain,BHR,2018,,,,,,,0,
Bahrain,BHR,2019,,,,,,,0,
Bahrain,BHR,2020,,,,,,,0,
Bahrain,BHR,2021,,,,,,,0,
Bahrain,BHR,2022,,,,,,,0,
Bahrain,BHR,2023,,,,,,,0,
Bahrain,BHR,2024,,,,,,,0,
Bangladesh,BGD,1965,0,0,0,0,0,0,0,0
Bangladesh,BGD,1966,0,0,0,0,0,0,0,0
Bangladesh,BGD,1967,0,0,0,0,0,0,0,0
Bangladesh,BGD,1968,0,0,0,0,0,0,0,0
Bangladesh,BGD,1969,0,0,0,0,0,0,0,0
Bangladesh,BGD,1970,0,0,0,0,0,0,0,0
Bangladesh,BGD,1971,8.135291,3.667125,1.0869898,0.175,0,0,0,0
Bangladesh,BGD,1972,9.919018,3.667125,1.0869863,0.175,0,0,0,0
Bangladesh,BGD,1973,11.208105,5.880875,1.41251,0.331,0,0,0,0
Bangladesh,BGD,1974,11.659565,7.112875,1.2555631,0.243,0,0,0,0
Bangladesh,BGD,1975,13.631796,4.956875,1.4531918,0.436,0,0,0,0
Bangladesh,BGD,1976,14.748876,7.2476254,1.4357585,0.494,0,0,0,0
Bangladesh,BGD,1977,14.522806,8.1235,1.4997001,0.437,0,0,0,0
Bangladesh,BGD,1978,15.460121,8.614375,1.4531918,0.506,0,0,0,0
Bangladesh,BGD,1979,17.112337,9.865625,1.081183,0.587,0,0,0,0
Bangladesh,BGD,1980,19.291002,12.291124,1.4443297,0.583,0,0,0,0
Bangladesh,BGD,1981,19.89294,13.613856,1.4847789,0.625,0,0,0,0
Bangladesh,BGD,1982,19.62132,17.674847,1.7986726,0.523,0,0,0,0
Bangladesh,BGD,1983,17.547495,19.667187,1.0179855,0.662,0,0,0,0
Bangladesh,BGD,1984,17.682053,22.700663,0.40738726,0.897,0,0,0,0
Bangladesh,BGD,1985,19.738766,25.780474,0.56964904,0.739,0,0,0,0
Bangladesh,BGD,1986,21.275486,29.07015,0.86029434,0.45,0,0,0,0
Bangladesh,BGD,1987,20.945486,34.155926,1.3543715,0.517,0,0,0,0
Bangladesh,BGD,1988,20.984262,40.201077,1.3950651,0.675,0,0,0,0
Bangladesh,BGD,1989,22.941954,42.49867,1.4531918,0.92,0,0,0,0
Bangladesh,BGD,1990,22.227821,45.742012,3.272589,0.884,0,0,0,0
Bangladesh,BGD,1991,20.622862,47.107487,1.0463046,0.838,0,0,0,0
